No,프로젝트,D/P&BOM 코드,D/P&BOM 내역,설계기능,도면종류,협력사,직영책임부서,작업 출도계획,작업 출도실적,일정 차이,일정 준수 여부
133,P2,DPBOM000000849,가공,F4,D7,자체 진행,D3,2024-03-01,2024-02-05,-25,False
134,P2,DPBOM000000850,가공,F2,D2,자체 진행,D3,2024-01-01,2023-12-05,-27,False
135,P2,DPBOM000000851,도장,F1,D1,자체 진행,D1,2024-05-19,2024-05-08,-11,False
136,P2,DPBOM000000101,가공,F2,D2,자체 진행,D3,2024-06-17,2024-05-26,-22,False
137,P2,DPBOM000000102,족장,F3,D3,자체 진행,D4,2021-11-15,2021-10-28,-18,False
138,P2,DPBOM000000103,가공,F4,D7,자체 진행,D3,2024-08-10,2024-08-08,-2,False
139,P2,DPBOM000000104,의장,F1,D8,자체 진행,D1,2022-05-26,2022-05-04,-22,False
140,P2,DPBOM000000105,공작,F2,D4,D5,D3,2021-10-17,2021-11-01,15,True
141,P2,DPBOM000000106,철의장,F2,D5,D5,D3,2022-05-06,2022-04-30,-6,False
142,P2,DPBOM000000107,가공,F2,D2,자체 진행,D3,2024-07-04,2024-06-29,-5,False
143,P2,DPBOM000000852,가공,F2,D2,자체 진행,D3,2023-11-15,2023-11-04,-11,False
144,P2,DPBOM000000853,가공,F4,D7,자체 진행,D3,2022-08-26,2022-08-15,-11,False
145,P2,DPBOM000000854,가공,F2,D2,자체 진행,D3,2023-07-16,2023-07-10,-6,False
146,P2,DPBOM000000855,도장,F1,D1,자체 진행,D1,2022-07-30,2022-07-16,-14,False
147,P2,DPBOM000000108,가공,F2,D2,자체 진행,D3,2024-08-16,2024-07-21,-26,False
148,P2,DPBOM000000109,족장,F3,D3,자체 진행,D4,2024-04-13,2024-04-08,-5,False
149,P2,DPBOM000000856,재마킹,F4,D6,자체 진행,D3,2023-03-22,2023-03-17,-5,False
150,P2,DPBOM000000110,가공,F4,D7,자체 진행,D3,2023-09-25,2023-08-29,-27,False
151,P2,DPBOM000000111,의장,F1,D8,자체 진행,D1,2024-07-31,2024-07-18,-13,False
152,P2,DPBOM000000112,공작,F2,D4,D5,D3,2022-03-26,2022-02-26,-28,False
153,P2,DPBOM000000113,철의장,F2,D5,D5,D3,2023-03-11,2023-03-10,-1,False
154,P2,DPBOM000000114,가공,F2,D2,자체 진행,D3,2022-05-14,2022-05-01,-13,False
155,P2,DPBOM000000857,가공,F2,D2,자체 진행,D3,2024-03-04,2024-02-26,-7,False
156,P2,DPBOM000000858,가공,F4,D7,자체 진행,D3,2024-06-23,2024-06-22,-1,False
157,P2,DPBOM000000859,가공,F2,D2,자체 진행,D3,2024-08-13,2024-07-27,-17,False
158,P2,DPBOM000000860,도장,F1,D1,자체 진행,D1,2024-02-13,2024-03-10,26,True
159,P2,DPBOM000000115,가공,F2,D2,자체 진행,D3,2022-06-04,2022-05-19,-16,False
160,P2,DPBOM000000116,족장,F3,D3,자체 진행,D4,2024-08-24,2024-08-13,-11,False
161,P2,DPBOM000000861,재마킹,F4,D6,자체 진행,D3,2023-01-18,2023-01-14,-4,False
163,P2,DPBOM000000117,가공,F4,D7,자체 진행,D3,2022-11-29,2022-11-11,-18,False
164,P2,DPBOM000000118,의장,F1,D8,자체 진행,D1,2023-05-17,2023-04-30,-17,False
165,P2,DPBOM000000119,공작,F2,D4,D5,D3,2022-10-20,2022-10-04,-16,False
166,P2,DPBOM000000120,철의장,F2,D5,D5,D3,2022-12-04,2022-11-18,-16,False
167,P2,DPBOM000000121,가공,F2,D2,자체 진행,D3,2023-03-17,2023-02-17,-28,False
168,P2,DPBOM000000863,가공,F2,D2,자체 진행,D3,2021-09-22,2021-09-05,-17,False
170,P2,DPBOM000000865,가공,F4,D7,자체 진행,D3,2022-11-11,2022-11-02,-9,False
171,P2,DPBOM000000866,가공,F2,D2,자체 진행,D3,2022-08-13,2022-08-04,-9,False
172,P2,DPBOM000000867,도장,F1,D1,자체 진행,D1,2023-01-20,2023-01-02,-18,False
173,P2,DPBOM000000122,가공,F2,D2,D5,D3,2021-09-23,2021-09-04,-19,False
174,P2,DPBOM000000123,족장,F3,D3,자체 진행,D4,2023-10-27,2023-10-08,-19,False
175,P2,DPBOM000000124,재마킹,F4,D6,자체 진행,D3,2023-05-16,2023-04-30,-16,False
177,P2,DPBOM000000125,가공,F4,D7,자체 진행,D3,2024-04-21,2024-04-09,-12,False
178,P2,DPBOM000000126,의장,F1,D8,자체 진행,D1,2023-03-20,2023-03-11,-9,False
179,P2,DPBOM000000127,공작,F2,D4,D5,D3,2023-03-28,2023-03-10,-18,False
180,P2,DPBOM000000128,철의장,F2,D5,D5,D3,2021-12-18,2021-12-17,-1,False
181,P2,DPBOM000000129,가공,F2,D2,D5,D3,2022-03-14,2022-03-01,-13,False
182,P2,DPBOM000000869,도장,F1,D1,자체 진행,D1,2023-09-09,2023-08-12,-28,False
183,P2,DPBOM000000133,가공,F2,D2,D5,D3,2023-07-05,2023-06-28,-7,False
184,P2,DPBOM000000134,족장,F3,D3,자체 진행,D4,2023-10-17,2023-09-20,-27,False
185,P2,DPBOM000000135,재마킹,F4,D6,자체 진행,D3,2021-09-08,2021-08-17,-22,False
187,P2,DPBOM000000136,가공,F4,D7,자체 진행,D3,2024-07-10,2024-07-08,-2,False
188,P2,DPBOM000000137,의장,F1,D8,자체 진행,D1,2022-11-09,2022-11-04,-5,False
189,P2,DPBOM000000138,공작,F2,D4,D5,D3,2022-04-02,2022-03-13,-20,False
190,P2,DPBOM000000139,철의장,F2,D5,D5,D3,2022-01-14,2022-01-02,-12,False
191,P2,DPBOM000000140,가공,F2,D2,D5,D3,2023-11-29,2023-11-10,-19,False
192,P2,DPBOM000000871,도장,F1,D1,자체 진행,D1,2023-09-25,2023-09-08,-17,False
193,P2,DPBOM000000152,가공,F2,D2,D5,D3,2023-01-31,2023-01-09,-22,False
194,P2,DPBOM000000153,족장,F3,D3,자체 진행,D4,2023-10-26,2023-10-05,-21,False
195,P2,DPBOM000000154,공작,F2,D4,D5,D3,2024-08-25,2024-08-24,-1,False
196,P2,DPBOM000000155,철의장,F2,D5,D5,D3,2024-03-26,2024-03-03,-23,False
197,P2,DPBOM000000156,가공,F2,D2,D5,D3,2023-10-18,2023-10-06,-12,False
198,P2,DPBOM000000872,가공,F2,D2,D5,D3,2023-01-28,2023-01-05,-23,False
199,P2,DPBOM000000873,도장,F1,D1,자체 진행,D1,2024-01-22,2023-12-27,-26,False
200,P2,DPBOM000000157,가공,F2,D2,D5,D3,2022-12-30,2022-12-14,-16,False
201,P2,DPBOM000000158,족장,F3,D3,자체 진행,D4,2023-05-28,2023-05-22,-6,False
202,P2,DPBOM000000159,공작,F2,D4,D5,D3,2023-08-24,2023-08-14,-10,False
203,P2,DPBOM000000874,철의장,F2,D5,D5,D3,2022-09-27,2022-09-01,-26,False
204,P2,DPBOM000000160,가공,F2,D2,D5,D3,2023-07-05,2023-06-07,-28,False
205,P2,DPBOM000000875,도장,F1,D1,자체 진행,D1,2022-04-17,2022-03-24,-24,False
206,P2,DPBOM000000161,가공,F2,D2,자체 진행,D3,2023-03-29,2023-03-13,-16,False
207,P2,DPBOM000000162,족장,F3,D3,자체 진행,D4,2022-06-11,2022-05-18,-24,False
208,P2,DPBOM000000163,공작,F2,D4,자체 진행,D3,2024-08-08,2024-07-29,-10,False
209,P2,DPBOM000000164,철의장,F2,D5,자체 진행,D3,2024-05-10,2024-04-30,-10,False
210,P2,DPBOM000000165,가공,F2,D2,자체 진행,D3,2022-10-21,2022-09-28,-23,False
211,P2,DPBOM000000166,가공,F2,D2,자체 진행,D3,2023-10-08,2023-09-16,-22,False
212,P2,DPBOM000000876,도장,F1,D1,자체 진행,D1,2024-02-04,2024-01-12,-23,False
213,P2,DPBOM000000167,가공,F2,D2,자체 진행,D3,2021-10-31,2021-10-02,-29,False
214,P2,DPBOM000000168,족장,F3,D3,자체 진행,D4,2023-07-20,2023-07-06,-14,False
215,P2,DPBOM000000169,공작,F2,D4,자체 진행,D3,2021-12-31,2021-12-22,-9,False
216,P2,DPBOM000000170,철의장,F2,D5,자체 진행,D3,2023-07-07,2023-06-13,-24,False
217,P2,DPBOM000000171,가공,F2,D2,자체 진행,D3,2022-09-08,2022-09-04,-4,False
218,P2,DPBOM000000877,도장,F1,D1,자체 진행,D1,2024-01-08,2023-12-27,-12,False
219,P2,DPBOM000000172,가공,F2,D2,자체 진행,D3,2023-12-25,2023-11-28,-27,False
220,P2,DPBOM000000173,족장,F3,D3,자체 진행,D4,2023-11-09,2023-10-14,-26,False
221,P2,DPBOM000000174,공작,F2,D4,자체 진행,D3,2024-04-11,2024-04-02,-9,False
222,P2,DPBOM000000878,철의장,F2,D5,자체 진행,D3,2022-10-06,2022-09-30,-6,False
223,P2,DPBOM000000175,가공,F2,D2,자체 진행,D3,2023-06-19,2023-05-28,-22,False
224,P2,DPBOM000000176,가공,F2,D2,자체 진행,D3,2022-11-03,2022-10-30,-4,False
225,P2,DPBOM000000879,도장,F1,D1,자체 진행,D1,2024-04-25,2024-04-18,-7,False
226,P2,DPBOM000000177,가공,F2,D2,자체 진행,D3,2022-05-15,2022-04-29,-16,False
227,P2,DPBOM000000178,족장,F3,D3,자체 진행,D4,2023-09-15,2023-08-28,-18,False
228,P2,DPBOM000000179,공작,F2,D4,자체 진행,D3,2022-05-16,2022-05-02,-14,False
229,P2,DPBOM000000180,철의장,F2,D5,자체 진행,D3,2023-01-29,2023-01-21,-8,False
230,P2,DPBOM000000181,가공,F2,D2,자체 진행,D3,2022-11-24,2022-11-12,-12,False
231,P2,DPBOM000000880,도장,F1,D1,자체 진행,D1,2024-02-03,2024-01-29,-5,False
232,P2,DPBOM000000182,가공,F2,D2,D5,D3,2021-12-15,2021-11-16,-29,False
233,P2,DPBOM000000183,족장,F3,D3,자체 진행,D4,2024-06-16,2024-06-07,-9,False
234,P2,DPBOM000000184,공작,F2,D4,D5,D3,2022-09-21,2022-09-04,-17,False
235,P2,DPBOM000000185,철의장,F2,D5,D5,D3,2022-02-24,2022-02-21,-3,False
236,P2,DPBOM000000186,가공,F2,D2,D5,D3,2023-07-05,2023-06-24,-11,False
237,P2,DPBOM000000187,가공,F2,D2,D5,D3,2024-03-06,2024-02-12,-23,False
238,P2,DPBOM000000881,도장,F1,D1,자체 진행,D1,2023-06-22,2023-05-24,-29,False
239,P2,DPBOM000000188,가공,F2,D2,D5,D3,2023-04-24,2023-04-11,-13,False
240,P2,DPBOM000000189,족장,F3,D3,자체 진행,D4,2022-12-29,2022-12-16,-13,False
241,P2,DPBOM000000190,공작,F2,D4,D5,D3,2023-03-05,2023-02-18,-15,False
242,P2,DPBOM000000191,철의장,F2,D5,D5,D3,2024-05-29,2024-05-28,-1,False
243,P2,DPBOM000000192,가공,F2,D2,D5,D3,2022-12-26,2022-12-24,-2,False
244,P2,DPBOM000000882,도장,F1,D1,자체 진행,D1,2024-07-28,2024-07-16,-12,False
245,P2,DPBOM000000193,가공,F2,D2,D5,D3,2023-09-15,2023-08-29,-17,False
246,P2,DPBOM000000194,족장,F3,D3,자체 진행,D4,2024-01-03,2023-12-23,-11,False
247,P2,DPBOM000000195,공작,F2,D4,D5,D3,2023-07-06,2023-06-23,-13,False
248,P2,DPBOM000000196,철의장,F2,D5,D5,D3,2023-01-06,2023-01-04,-2,False
249,P2,DPBOM000000197,가공,F2,D2,D5,D3,2021-11-06,2021-10-26,-11,False
250,P2,DPBOM000000198,가공,F2,D2,D5,D3,2023-11-21,2023-11-04,-17,False
251,P2,DPBOM000000883,도장,F1,D1,자체 진행,D1,2021-11-14,2021-10-28,-17,False
252,P2,DPBOM000000199,가공,F2,D2,D5,D3,2022-06-15,2022-06-14,-1,False
253,P2,DPBOM000000200,족장,F3,D3,자체 진행,D4,2023-08-18,2023-07-27,-22,False
254,P2,DPBOM000000201,공작,F2,D4,D5,D3,2022-01-27,2022-03-17,49,True
255,P2,DPBOM000000202,철의장,F2,D5,D5,D3,2023-04-18,2023-04-12,-6,False
256,P2,DPBOM000000203,가공,F2,D2,D5,D3,2022-09-13,2022-09-12,-1,False
257,P2,DPBOM000000884,도장,F1,D1,자체 진행,D1,2022-03-05,2022-02-24,-9,False
258,P2,DPBOM000000204,가공,F2,D2,D5,D3,2023-05-03,2023-04-22,-11,False
259,P2,DPBOM000000205,족장,F3,D3,자체 진행,D4,2023-05-20,2023-04-26,-24,False
260,P2,DPBOM000000206,공작,F2,D4,D5,D3,2023-10-20,2023-10-02,-18,False
261,P2,DPBOM000000207,철의장,F2,D5,D5,D3,2022-12-18,2022-11-26,-22,False
262,P2,DPBOM000000208,가공,F2,D2,D5,D3,2021-11-27,2021-11-13,-14,False
263,P2,DPBOM000000209,가공,F2,D2,D5,D3,2022-04-30,2022-04-04,-26,False
264,P2,DPBOM000000885,도장,F1,D1,자체 진행,D1,2022-09-19,2022-09-16,-3,False
265,P2,DPBOM000000210,가공,F2,D2,D5,D3,2023-10-16,2023-10-12,-4,False
266,P2,DPBOM000000211,족장,F3,D3,자체 진행,D4,2022-03-24,2022-03-18,-6,False
267,P2,DPBOM000000212,공작,F2,D4,D5,D3,2023-03-31,2023-03-21,-10,False
268,P2,DPBOM000000213,철의장,F2,D5,D5,D3,2022-07-24,2022-06-26,-28,False
269,P2,DPBOM000000214,가공,F2,D2,D5,D3,2023-12-16,2023-12-05,-11,False
270,P2,DPBOM000000886,도장,F1,D1,자체 진행,D1,2023-11-01,2023-10-27,-5,False
271,P2,DPBOM000000215,가공,F2,D2,자체 진행,D3,2023-06-02,2023-05-31,-2,False
272,P2,DPBOM000000216,족장,F3,D3,자체 진행,D4,2023-11-20,2023-11-19,-1,False
273,P2,DPBOM000000887,재마킹,F4,D6,자체 진행,D3,2022-11-08,2022-11-01,-7,False
275,P2,DPBOM000000889,가공,F4,D7,자체 진행,D3,2023-10-25,2023-10-10,-15,False
276,P2,DPBOM000000217,의장,F1,D8,자체 진행,D1,2022-03-08,2022-03-17,9,True
277,P2,DPBOM000000218,공작,F2,D4,자체 진행,D3,2022-06-13,2022-06-05,-8,False
278,P2,DPBOM000000219,철의장,F5,D5,자체 진행,D3,2022-09-10,2022-08-29,-12,False
279,P2,DPBOM000000220,철의장,F2,D5,자체 진행,D3,2023-04-17,2023-03-27,-21,False
280,P2,DPBOM000000221,가공,F2,D2,자체 진행,D3,2023-10-16,2023-10-07,-9,False
281,P2,DPBOM000000224,가공,F2,D2,자체 진행,D3,2022-04-05,2022-03-12,-24,False
282,P2,DPBOM000000226,가공,F4,D7,자체 진행,D3,2022-02-21,2022-02-15,-6,False
283,P2,DPBOM000000890,가공,F2,D2,자체 진행,D3,2022-06-22,2022-06-17,-5,False
284,P2,DPBOM000000891,가공,F4,D7,자체 진행,D3,2023-10-20,2023-09-29,-21,False
285,P2,DPBOM000000892,도장,F1,D1,자체 진행,D1,2021-10-05,2021-09-19,-16,False
286,P2,DPBOM000000229,가공,F2,D2,자체 진행,D3,2022-01-10,2021-12-13,-28,False
287,P2,DPBOM000000230,족장,F3,D3,자체 진행,D4,2024-02-24,2024-02-19,-5,False
288,P2,DPBOM000000231,재마킹,F4,D6,자체 진행,D3,2024-04-01,2024-03-26,-6,False
289,P2,DPBOM000000232,가공,F4,D7,자체 진행,D3,2022-10-10,2022-09-25,-15,False
290,P2,DPBOM000000233,의장,F1,D8,자체 진행,D1,2024-08-24,2024-08-10,-14,False
291,P2,DPBOM000000234,공작,F2,D4,자체 진행,D3,2023-09-26,2023-09-21,-5,False
292,P2,DPBOM000000235,철의장,F2,D5,자체 진행,D3,2023-11-10,2023-10-12,-29,False
293,P2,DPBOM000000236,가공,F2,D2,자체 진행,D3,2022-12-12,2022-11-17,-25,False
294,P2,DPBOM000000238,가공,F4,D7,자체 진행,D3,2023-08-09,2023-08-01,-8,False
295,P2,DPBOM000000239,가공,F2,D2,자체 진행,D3,2023-12-26,2023-12-21,-5,False
296,P2,DPBOM000000893,가공,F4,D7,자체 진행,D3,2023-05-21,2023-05-14,-7,False
297,P2,DPBOM000000894,도장,F1,D1,자체 진행,D1,2023-06-21,2023-06-14,-7,False
298,P2,DPBOM000000248,가공,F2,D2,자체 진행,D3,2022-10-13,2022-09-24,-19,False
299,P2,DPBOM000000895,족장,F3,D3,자체 진행,D4,2023-12-23,2023-12-02,-21,False
300,P2,DPBOM000000896,재마킹,F4,D6,자체 진행,D3,2024-02-03,2024-02-02,-1,False
302,P2,DPBOM000000898,가공,F4,D7,자체 진행,D3,2022-08-29,2022-08-22,-7,False
303,P2,DPBOM000000249,의장,F1,D8,자체 진행,D1,2024-02-05,2024-01-22,-14,False
304,P2,DPBOM000000250,공작,F2,D4,자체 진행,D3,2023-10-19,2023-09-23,-26,False
305,P2,DPBOM000000251,철의장,F2,D5,자체 진행,D3,2023-06-07,2023-05-20,-18,False
306,P2,DPBOM000000252,가공,F2,D2,자체 진행,D3,2021-09-03,2021-08-16,-18,False
307,P2,DPBOM000000255,가공,F2,D2,자체 진행,D3,2023-03-31,2023-03-13,-18,False
309,P2,DPBOM000000257,가공,F4,D7,자체 진행,D3,2022-09-07,2022-08-14,-24,False
310,P2,DPBOM000000900,가공,F2,D2,자체 진행,D3,2022-09-15,2022-09-03,-12,False
311,P2,DPBOM000000901,가공,F4,D7,자체 진행,D3,2024-01-16,2024-01-11,-5,False
312,P2,DPBOM000000902,가공,F2,D2,자체 진행,D3,2023-10-28,2023-10-26,-2,False
313,P2,DPBOM000000903,도장,F1,D1,자체 진행,D1,2023-04-23,2023-03-31,-23,False
314,P2,DPBOM000000904,가공,F2,D2,자체 진행,D3,2022-07-13,2022-07-04,-9,False
315,P2,DPBOM000000905,재마킹,F4,D6,자체 진행,D3,2022-12-18,2022-12-22,4,True
317,P2,DPBOM000000907,의장,F1,D8,자체 진행,D1,2022-04-17,2022-03-28,-20,False
318,P2,DPBOM000000908,공작,F2,D4,자체 진행,D3,2021-12-14,2021-12-07,-7,False
319,P2,DPBOM000000909,철의장,F2,D5,자체 진행,D3,2023-07-13,2023-06-14,-29,False
320,P2,DPBOM000000910,가공,F2,D2,자체 진행,D3,2022-11-23,2022-11-13,-10,False
321,P2,DPBOM000000911,가공,F4,D7,자체 진행,D3,2021-10-07,2021-09-12,-25,False
322,P2,DPBOM000000912,가공,F2,D2,자체 진행,D3,2022-03-23,2022-03-02,-21,False
323,P2,DPBOM000000913,가공,F4,D7,자체 진행,D3,2024-03-28,2024-03-06,-22,False
324,P2,DPBOM000000914,가공,F4,D7,자체 진행,D3,2024-01-25,2024-01-15,-10,False
325,P2,DPBOM000000915,가공,F4,D7,자체 진행,D3,2021-09-20,2021-08-23,-28,False
326,P2,DPBOM000000916,도장,F1,D1,자체 진행,D1,2024-06-07,2024-05-14,-24,False
327,P2,DPBOM000000260,가공,F2,D2,자체 진행,D3,2022-02-27,2022-02-06,-21,False
328,P2,DPBOM000000261,족장,F3,D3,자체 진행,D4,2022-08-13,2022-08-08,-5,False
329,P2,DPBOM000000262,재마킹,F4,D6,자체 진행,D3,2024-05-01,2024-04-10,-21,False
331,P2,DPBOM000000265,공작,F2,D4,자체 진행,D3,2022-02-23,2022-02-20,-3,False
332,P2,DPBOM000000266,철의장,F2,D5,자체 진행,D3,2021-11-05,2021-11-02,-3,False
333,P2,DPBOM000000267,가공,F2,D2,자체 진행,D3,2022-09-16,2022-08-18,-29,False
334,P2,DPBOM000000918,가공,F4,D7,자체 진행,D3,2022-10-20,2022-10-04,-16,False
335,P2,DPBOM000000919,도장,F1,D1,자체 진행,D1,2023-07-27,2023-07-12,-15,False
336,P2,DPBOM000000269,가공,F2,D2,자체 진행,D3,2023-08-26,2023-08-11,-15,False
337,P2,DPBOM000000920,족장,F3,D3,자체 진행,D4,2024-06-27,2024-06-08,-19,False
338,P2,DPBOM000000921,재마킹,F4,D6,자체 진행,D3,2023-09-21,2023-09-05,-16,False
340,P2,DPBOM000000923,가공,F4,D7,자체 진행,D3,2021-10-20,2021-10-09,-11,False
341,P2,DPBOM000000270,공작,F2,D4,자체 진행,D3,2023-04-18,2023-04-02,-16,False
342,P2,DPBOM000000271,철의장,F2,D5,자체 진행,D3,2022-07-10,2022-06-21,-19,False
343,P2,DPBOM000000272,가공,F2,D2,자체 진행,D3,2023-08-28,2023-08-06,-22,False
344,P2,DPBOM000000274,가공,F4,D7,자체 진행,D3,2024-07-14,2024-06-30,-14,False
345,P2,DPBOM000000924,도장,F1,D1,자체 진행,D1,2023-12-05,2023-11-28,-7,False
346,P2,DPBOM000000925,가공,F2,D2,자체 진행,D3,2023-08-01,2023-07-04,-28,False
347,P2,DPBOM000000926,족장,F3,D3,자체 진행,D4,2023-12-11,2023-11-27,-14,False
348,P2,DPBOM000000927,공작,F2,D4,자체 진행,D3,2024-08-15,2024-08-06,-9,False
349,P2,DPBOM000000928,철의장,F2,D5,자체 진행,D3,2024-02-26,2024-02-22,-4,False
350,P2,DPBOM000000929,가공,F2,D2,자체 진행,D3,2023-11-26,2023-11-21,-5,False
351,P2,DPBOM000000930,도장,F1,D1,자체 진행,D1,2024-04-30,2024-04-24,-6,False
352,P2,DPBOM000000283,가공,F2,D2,자체 진행,D3,2024-02-23,2024-01-31,-23,False
353,P2,DPBOM000000284,족장,F3,D3,자체 진행,D4,2022-08-15,2022-08-01,-14,False
354,P2,DPBOM000000931,재마킹,F4,D6,자체 진행,D3,2021-12-03,2021-11-08,-25,False
355,P2,DPBOM000000932,의장,F1,D8,자체 진행,D1,2024-03-28,2024-03-14,-14,False
356,P2,DPBOM000000285,공작,F2,D4,자체 진행,D3,2022-03-21,2022-03-02,-19,False
357,P2,DPBOM000000286,철의장,F2,D5,자체 진행,D3,2024-05-19,2024-05-14,-5,False
358,P2,DPBOM000000287,가공,F2,D2,자체 진행,D3,2022-11-03,2022-10-15,-19,False
359,P2,DPBOM000000289,가공,F4,D7,자체 진행,D3,2022-10-09,2022-10-02,-7,False
360,P2,DPBOM000000290,가공,F2,D2,자체 진행,D3,2023-08-31,2023-08-16,-15,False
361,P2,DPBOM000000292,가공,F4,D7,자체 진행,D3,2023-05-02,2023-04-09,-23,False
362,P2,DPBOM000000933,도장,F1,D1,자체 진행,D1,2023-12-05,2023-11-10,-25,False
363,P2,DPBOM000000294,가공,F2,D2,자체 진행,D3,2024-04-11,2024-03-20,-22,False
364,P2,DPBOM000000295,족장,F3,D3,자체 진행,D4,2022-02-13,2022-02-12,-1,False
365,P2,DPBOM000000934,재마킹,F4,D6,자체 진행,D3,2023-01-12,2022-12-15,-28,False
366,P2,DPBOM000000297,공작,F2,D4,자체 진행,D3,2022-10-31,2022-10-05,-26,False
367,P2,DPBOM000000298,철의장,F2,D5,자체 진행,D3,2023-06-06,2023-05-11,-26,False
368,P2,DPBOM000000299,가공,F2,D2,자체 진행,D3,2024-07-02,2024-06-17,-15,False
369,P2,DPBOM000000301,가공,F4,D7,자체 진행,D3,2024-08-29,2024-08-06,-23,False
370,P2,DPBOM000000307,가공,F2,D2,자체 진행,D3,2023-11-04,2023-10-07,-28,False
371,P2,DPBOM000000935,도장,F1,D1,자체 진행,D1,2023-08-07,2023-07-22,-16,False
372,P2,DPBOM000000936,가공,F2,D2,자체 진행,D3,2022-07-16,2022-06-28,-18,False
373,P2,DPBOM000000937,족장,F3,D3,자체 진행,D4,2021-11-02,2021-10-22,-11,False
374,P2,DPBOM000000938,공작,F2,D4,자체 진행,D3,2023-08-06,2023-08-03,-3,False
375,P2,DPBOM000000939,철의장,F2,D5,자체 진행,D3,2021-09-27,2021-08-29,-29,False
376,P2,DPBOM000000940,도장,F1,D1,자체 진행,D1,2023-07-06,2023-07-01,-5,False
377,P2,DPBOM000000308,가공,F2,D2,자체 진행,D3,2023-04-22,2023-03-27,-26,False
378,P2,DPBOM000000309,족장,F3,D3,자체 진행,D4,2023-10-02,2023-09-17,-15,False
379,P2,DPBOM000000310,공작,F2,D4,자체 진행,D3,2024-02-27,2024-02-14,-13,False
380,P2,DPBOM000000311,철의장,F2,D5,자체 진행,D3,2022-12-19,2022-11-20,-29,False
381,P2,DPBOM000000941,가공,F2,D2,자체 진행,D3,2023-03-02,2023-02-16,-14,False
382,P2,DPBOM000000942,도장,F1,D1,자체 진행,D1,2022-03-27,2022-03-23,-4,False
383,P2,DPBOM000000312,가공,F2,D2,자체 진행,D3,2023-05-31,2023-05-07,-24,False
384,P2,DPBOM000000313,족장,F3,D3,자체 진행,D4,2023-08-24,2023-07-30,-25,False
385,P2,DPBOM000000943,재마킹,F4,D6,자체 진행,D3,2021-09-17,2021-09-07,-10,False
387,P2,DPBOM000000945,의장,F1,D8,자체 진행,D1,2023-05-07,2023-04-13,-24,False
388,P2,DPBOM000000314,공작,F2,D4,자체 진행,D3,2023-09-20,2023-09-04,-16,False
389,P2,DPBOM000000315,철의장,F2,D5,자체 진행,D3,2023-09-19,2023-09-07,-12,False
390,P2,DPBOM000000316,가공,F2,D2,자체 진행,D3,2022-09-28,2022-09-09,-19,False
391,P2,DPBOM000000318,가공,F4,D7,자체 진행,D3,2022-06-10,2022-06-01,-9,False
392,P2,DPBOM000000319,가공,F2,D2,자체 진행,D3,2023-12-12,2023-12-11,-1,False
393,P2,DPBOM000000946,가공,F4,D7,자체 진행,D3,2022-08-10,2022-07-12,-29,False
394,P2,DPBOM000000947,가공,F2,D2,자체 진행,D3,2022-05-19,2022-05-11,-8,False
395,P2,DPBOM000000320,가공,F2,D2,자체 진행,D3,2022-12-14,2022-11-28,-16,False
396,P2,DPBOM000000321,가공,F2,D2,자체 진행,D3,2023-08-21,2023-09-04,14,True
397,P2,DPBOM000000948,도장,F1,D1,자체 진행,D1,2023-07-08,2023-06-25,-13,False
398,P2,DPBOM000000322,가공,F2,D2,자체 진행,D3,2022-09-13,2022-08-28,-16,False
399,P2,DPBOM000000323,족장,F3,D3,자체 진행,D4,2023-10-16,2023-10-05,-11,False
400,P2,DPBOM000000949,재마킹,F4,D6,자체 진행,D3,2023-08-18,2023-08-15,-3,False
402,P2,DPBOM000000324,공작,F2,D4,자체 진행,D3,2024-08-03,2024-08-02,-1,False
403,P2,DPBOM000000325,철의장,F2,D5,자체 진행,D3,2024-08-08,2024-07-30,-9,False
404,P2,DPBOM000000326,가공,F2,D2,자체 진행,D3,2023-09-26,2023-08-30,-27,False
405,P2,DPBOM000000328,가공,F4,D7,자체 진행,D3,2022-01-25,2022-01-21,-4,False
406,P2,DPBOM000000951,도장,F1,D1,자체 진행,D1,2022-12-25,2022-12-16,-9,False
407,P2,DPBOM000000952,가공,F2,D2,자체 진행,D3,2023-10-27,2023-10-01,-26,False
408,P2,DPBOM000000953,족장,F3,D3,자체 진행,D4,2023-05-18,2023-04-29,-19,False
409,P2,DPBOM000000954,공작,F2,D4,자체 진행,D3,2023-09-30,2023-09-05,-25,False
410,P2,DPBOM000000955,철의장,F2,D5,자체 진행,D3,2022-02-01,2022-01-07,-25,False
411,P2,DPBOM000000956,도장,F1,D1,자체 진행,D1,2023-05-15,2023-05-05,-10,False
412,P2,DPBOM000000330,가공,F2,D2,자체 진행,D3,2024-03-22,2024-02-29,-22,False
413,P2,DPBOM000000331,족장,F3,D3,자체 진행,D4,2023-03-06,2023-02-24,-10,False
414,P2,DPBOM000000957,재마킹,F4,D6,자체 진행,D3,2024-03-18,2024-03-14,-4,False
415,P2,DPBOM000000958,의장,F1,D8,자체 진행,D1,2023-02-08,2023-01-23,-16,False
416,P2,DPBOM000000332,공작,F2,D4,자체 진행,D3,2022-11-28,2022-11-25,-3,False
417,P2,DPBOM000000333,철의장,F2,D5,자체 진행,D3,2022-03-11,2022-02-13,-26,False
418,P2,DPBOM000000334,가공,F2,D2,자체 진행,D3,2022-01-02,2021-12-09,-24,False
