날짜,공정명,세부공정명,Vessel ID,계획 진도율(%),실제 진도율(%),작업인원(명),가동시간(시간),비가동시간(시간),특이사항
2024-08-09,설계,기본 설계,FPSO-240937,49.0,59.0,13,19,4,없음
2024-08-15,설계,기본 설계,FPSO-240937,59.0,100.0,6,12,4,없음
2024-08-17,설계,상세 설계,FPSO-240937,45.0,36.0,45,2,2,없음
2024-08-23,설계,상세 설계,FPSO-240937,45.0,71.0,18,13,4,없음
2024-08-26,설계,상세 설계,FPSO-240937,71.0,100.0,20,4,2,없음
2024-08-03,설계,기본 설계,FPSO-240938,10.0,10.0,8,17,0,없음
2024-08-05,설계,기본 설계,FPSO-240938,10.0,100.0,45,17,0,없음
2024-08-06,설계,상세 설계,FPSO-240938,5.0,5.0,37,23,3,없음
2024-08-10,설계,상세 설계,FPSO-240938,5.0,35.0,38,17,2,없음
2024-08-12,설계,상세 설계,FPSO-240938,35.0,100.0,26,4,3,없음
2024-08-24,자재 준비 및 가공,가공,FPSO-240938,40.0,32.0,40,22,1,자재 일부 지연 입고
2024-08-15,자재 준비 및 가공,강판 절단,FPSO-240938,30.0,30.0,5,18,3,없음
2024-08-17,자재 준비 및 가공,강판 절단,FPSO-240938,30.0,40.0,29,21,3,없음
2024-08-21,자재 준비 및 가공,강판 절단,FPSO-240938,40.0,90.0,20,16,3,없음
2024-08-23,자재 준비 및 가공,강판 절단,FPSO-240938,90.0,100.0,24,6,2,없음
2024-08-03,설계,기본 설계,FPSO-240939,75.0,69.0,46,17,4,없음
2024-08-05,설계,기본 설계,FPSO-240939,75.0,100.0,43,10,0,설계 변경으로 인한 일부 작업 지연
2024-08-08,설계,상세 설계,FPSO-240939,90.0,84.0,8,3,1,없음
2024-08-10,설계,상세 설계,FPSO-240939,90.0,84.0,8,14,0,규제 기관의 검토 및 승인 지연
2024-08-12,설계,상세 설계,FPSO-240939,90.0,100.0,13,15,3,없음
2024-08-21,자재 준비 및 가공,가공,FPSO-240939,50.0,50.0,33,19,0,자재 품질 문제로 일부 교체 작업
2024-08-24,자재 준비 및 가공,가공,FPSO-240939,50.0,100.0,22,23,1,자재 품질 문제로 일부 교체 작업
2024-08-13,자재 준비 및 가공,강판 절단,FPSO-240939,90.0,82.0,28,6,0,없음
2024-08-19,자재 준비 및 가공,강판 절단,FPSO-240939,90.0,100.0,26,23,3,없음
2024-08-25,조립,소조립,FPSO-240939,65.0,65.0,19,14,2,없음
2024-08-28,조립,소조립,FPSO-240939,65.0,75.0,5,20,4,없음
2024-08-29,조립,소조립,FPSO-240939,75.0,100.0,20,12,2,없음
2024-08-30,조립,중조립,FPSO-240939,35.0,30.0,40,10,2,없음
2024-08-02,설계,기본 설계,FPSO-240940,95.0,88.0,6,22,4,없음
2024-08-04,설계,기본 설계,FPSO-240940,95.0,100.0,7,23,4,없음
2024-08-07,설계,상세 설계,FPSO-240940,65.0,51.0,20,21,0,없음
2024-08-11,설계,상세 설계,FPSO-240940,65.0,66.0,12,10,1,없음
2024-08-12,설계,상세 설계,FPSO-240940,66.0,100.0,47,12,2,없음
2024-08-31,자재 준비 및 가공,가공,FPSO-240940,75.0,75.0,47,6,0,자재 일부 지연 입고
2024-08-16,자재 준비 및 가공,강판 절단,FPSO-240940,70.0,62.0,9,16,2,없음
2024-08-21,자재 준비 및 가공,강판 절단,FPSO-240940,70.0,82.0,38,23,2,없음
2024-08-29,자재 준비 및 가공,강판 절단,FPSO-240940,82.0,100.0,5,16,3,없음
2024-08-04,설계,기본 설계,FPSO-240941,45.0,37.0,36,12,1,없음
2024-08-05,설계,기본 설계,FPSO-240941,45.0,97.0,31,22,1,없음
2024-08-07,설계,기본 설계,FPSO-240941,97.0,97.0,42,13,0,없음
2024-08-10,설계,기본 설계,FPSO-240941,97.0,100.0,21,9,3,설계 변경으로 인한 일부 작업 지연
2024-08-12,설계,상세 설계,FPSO-240941,95.0,85.0,10,12,0,없음
2024-08-16,설계,상세 설계,FPSO-240941,95.0,100.0,45,10,2,없음
2024-08-22,자재 준비 및 가공,가공,FPSO-240941,30.0,18.0,30,8,4,없음
2024-08-23,자재 준비 및 가공,가공,FPSO-240941,30.0,58.0,45,21,3,없음
2024-08-27,자재 준비 및 가공,가공,FPSO-240941,58.0,93.0,48,10,3,없음
2024-08-29,자재 준비 및 가공,가공,FPSO-240941,93.0,100.0,25,6,0,없음
2024-08-18,자재 준비 및 가공,강판 절단,FPSO-240941,65.0,65.0,45,4,1,없음
2024-08-20,자재 준비 및 가공,강판 절단,FPSO-240941,65.0,100.0,5,14,2,없음
2024-08-30,조립,소조립,FPSO-240941,60.0,60.0,38,19,1,없음
2024-08-31,조립,소조립,FPSO-240941,60.0,90.0,8,17,3,"장비 일시 고장, 수리 완료"
2024-08-01,설계,기본 설계,FPSO-240943,40.0,26.0,26,17,3,없음
2024-08-02,설계,기본 설계,FPSO-240943,40.0,100.0,41,6,0,없음
2024-08-03,설계,상세 설계,FPSO-240943,90.0,77.0,28,2,2,없음
2024-08-09,설계,상세 설계,FPSO-240943,90.0,100.0,21,2,2,설계 변경으로 인한 일부 작업 지연
2024-08-12,자재 준비 및 가공,가공,FPSO-240943,70.0,70.0,36,4,1,없음
2024-08-17,자재 준비 및 가공,가공,FPSO-240943,70.0,100.0,18,1,1,없음
2024-08-10,자재 준비 및 가공,강판 절단,FPSO-240943,40.0,30.0,24,20,4,없음
2024-08-11,자재 준비 및 가공,강판 절단,FPSO-240943,40.0,100.0,49,23,0,없음
2024-08-20,조립,소조립,FPSO-240943,15.0,15.0,33,19,0,없음
2024-08-22,조립,소조립,FPSO-240943,15.0,35.0,31,16,4,없음
2024-08-27,조립,소조립,FPSO-240943,35.0,100.0,47,10,0,없음
2024-08-29,조립,중조립,FPSO-240943,15.0,15.0,6,22,2,없음
2024-08-30,조립,중조립,FPSO-240943,15.0,25.0,20,23,2,없음
2024-08-08,설계,기본 설계,FPSO-240944,55.0,44.0,5,8,3,없음
2024-08-16,설계,기본 설계,FPSO-240944,55.0,64.0,7,19,0,없음
2024-08-19,설계,기본 설계,FPSO-240944,64.0,100.0,27,5,0,없음
2024-08-21,설계,상세 설계,FPSO-240944,80.0,72.0,12,5,4,없음
2024-08-23,설계,상세 설계,FPSO-240944,80.0,100.0,33,5,3,없음
2024-08-24,자재 준비 및 가공,강판 절단,FPSO-240944,80.0,67.0,6,19,3,없음
2024-08-07,설계,기본 설계,FPSO-240945,45.0,45.0,10,18,1,없음
2024-08-14,설계,기본 설계,FPSO-240945,45.0,100.0,12,16,1,없음
2024-08-22,설계,상세 설계,FPSO-240945,100.0,86.0,9,18,2,설계 변경으로 인한 일부 작업 지연
2024-08-23,설계,상세 설계,FPSO-240945,100.0,100.0,25,18,0,규제 기관의 검토 및 승인 지연
2024-08-25,자재 준비 및 가공,강판 절단,FPSO-240945,5.0,0.0,35,10,3,없음
2024-08-26,자재 준비 및 가공,강판 절단,FPSO-240945,5.0,70.0,43,17,2,없음
2024-08-28,자재 준비 및 가공,강판 절단,FPSO-240945,70.0,100.0,15,7,1,없음
2024-08-04,설계,기본 설계,FPSO-240946,85.0,74.0,11,10,4,없음
2024-08-06,설계,기본 설계,FPSO-240946,85.0,100.0,8,16,3,없음
2024-08-11,설계,상세 설계,FPSO-240946,15.0,6.0,5,3,4,없음
2024-08-25,설계,상세 설계,FPSO-240946,15.0,16.0,17,3,2,없음
2024-08-31,설계,상세 설계,FPSO-240946,16.0,100.0,20,18,4,없음
2024-08-14,설계,기본 설계,FPSO-240947,25.0,19.0,33,6,2,없음
2024-08-16,설계,기본 설계,FPSO-240947,25.0,59.0,16,3,2,없음
2024-08-22,설계,기본 설계,FPSO-240947,59.0,100.0,35,23,0,없음
2024-08-23,설계,상세 설계,FPSO-240947,100.0,100.0,22,4,2,없음
2024-08-26,자재 준비 및 가공,강판 절단,FPSO-240947,40.0,26.0,34,12,1,없음
2024-08-28,자재 준비 및 가공,강판 절단,FPSO-240947,40.0,96.0,45,23,2,없음
2024-08-03,설계,기본 설계,FPSO-240948,65.0,65.0,16,23,3,없음
2024-08-10,설계,기본 설계,FPSO-240948,65.0,75.0,5,17,4,없음
2024-08-17,설계,기본 설계,FPSO-240948,75.0,100.0,20,8,1,없음
2024-08-24,설계,상세 설계,FPSO-240948,40.0,40.0,29,14,0,없음
2024-08-26,설계,상세 설계,FPSO-240948,40.0,100.0,5,10,4,없음
2024-08-03,설계,기본 설계,FPSO-240949,45.0,45.0,5,13,3,없음
2024-08-10,설계,기본 설계,FPSO-240949,45.0,100.0,10,23,1,없음
2024-08-13,설계,상세 설계,FPSO-240949,80.0,75.0,15,4,0,없음
2024-08-19,설계,상세 설계,FPSO-240949,80.0,100.0,42,6,1,없음
2024-08-25,자재 준비 및 가공,가공,FPSO-240949,90.0,90.0,17,23,1,없음
2024-08-26,자재 준비 및 가공,가공,FPSO-240949,90.0,100.0,33,10,3,없음
2024-08-21,자재 준비 및 가공,강판 절단,FPSO-240949,65.0,65.0,13,2,1,없음
2024-08-23,자재 준비 및 가공,강판 절단,FPSO-240949,65.0,100.0,19,3,3,없음
2024-08-01,설계,기본 설계,FPSO-240950,25.0,14.0,48,8,4,없음
2024-08-03,설계,기본 설계,FPSO-240950,25.0,59.0,42,13,1,없음
2024-08-05,설계,기본 설계,FPSO-240950,59.0,74.0,10,18,3,규제 기관의 검토 및 승인 지연
2024-08-11,설계,기본 설계,FPSO-240950,74.0,100.0,39,12,3,없음
2024-08-12,설계,상세 설계,FPSO-240950,65.0,54.0,28,9,3,없음
2024-08-14,설계,상세 설계,FPSO-240950,65.0,100.0,37,15,4,없음
2024-08-21,자재 준비 및 가공,가공,FPSO-240950,100.0,100.0,36,6,4,없음
2024-08-17,자재 준비 및 가공,강판 절단,FPSO-240950,70.0,70.0,8,17,1,없음
2024-08-19,자재 준비 및 가공,강판 절단,FPSO-240950,70.0,100.0,6,19,4,없음
2024-08-25,조립,소조립,FPSO-240950,100.0,87.0,34,22,4,없음
2024-08-28,조립,소조립,FPSO-240950,100.0,100.0,37,23,4,없음
2024-08-30,조립,중조립,FPSO-240950,40.0,28.0,24,10,3,없음
2024-08-31,조립,중조립,FPSO-240950,40.0,98.0,17,12,2,없음
2024-08-06,설계,기본 설계,FPSO-240951,50.0,50.0,25,11,0,없음
2024-08-07,설계,기본 설계,FPSO-240951,50.0,50.0,32,18,4,없음
2024-08-10,설계,기본 설계,FPSO-240951,50.0,100.0,26,16,3,없음
2024-08-11,설계,상세 설계,FPSO-240951,50.0,50.0,38,8,4,없음
2024-08-14,설계,상세 설계,FPSO-240951,50.0,65.0,32,12,4,설계 변경으로 인한 일부 작업 지연
2024-08-15,설계,상세 설계,FPSO-240951,65.0,100.0,9,17,0,없음
2024-08-21,자재 준비 및 가공,가공,FPSO-240951,50.0,50.0,7,2,2,없음
2024-08-22,자재 준비 및 가공,가공,FPSO-240951,50.0,80.0,9,2,0,없음
2024-08-24,자재 준비 및 가공,가공,FPSO-240951,80.0,100.0,47,19,1,없음
2024-08-16,자재 준비 및 가공,강판 절단,FPSO-240951,100.0,100.0,40,13,3,없음
2024-08-25,조립,소조립,FPSO-240951,35.0,25.0,9,17,4,없음
2024-08-26,조립,소조립,FPSO-240951,35.0,100.0,39,8,4,없음
2024-08-29,조립,중조립,FPSO-240951,45.0,45.0,48,16,1,없음
2024-08-03,설계,기본 설계,FPSO-240952,95.0,84.0,45,10,1,없음
2024-08-04,설계,기본 설계,FPSO-240952,95.0,100.0,7,18,2,없음
2024-08-08,설계,상세 설계,FPSO-240952,95.0,95.0,16,4,0,설계 변경으로 인한 일부 작업 지연
2024-08-16,설계,상세 설계,FPSO-240952,95.0,100.0,30,1,0,없음
2024-08-26,자재 준비 및 가공,가공,FPSO-240952,40.0,33.0,39,1,4,없음
2024-08-18,자재 준비 및 가공,강판 절단,FPSO-240952,85.0,85.0,11,18,1,없음
2024-08-19,자재 준비 및 가공,강판 절단,FPSO-240952,85.0,100.0,47,13,0,없음
2024-08-02,설계,기본 설계,FPSO-240953,55.0,47.0,8,2,2,없음
2024-08-04,설계,기본 설계,FPSO-240953,55.0,87.0,12,14,0,없음
2024-08-06,설계,기본 설계,FPSO-240953,87.0,100.0,18,8,3,없음
2024-08-16,설계,상세 설계,FPSO-240953,85.0,85.0,44,14,1,없음
2024-08-19,설계,상세 설계,FPSO-240953,85.0,100.0,17,19,3,없음
2024-08-30,자재 준비 및 가공,가공,FPSO-240953,0.0,0.0,39,14,4,없음
2024-08-20,자재 준비 및 가공,강판 절단,FPSO-240953,20.0,20.0,42,11,0,없음
2024-08-25,자재 준비 및 가공,강판 절단,FPSO-240953,20.0,70.0,16,13,3,없음
2024-08-27,자재 준비 및 가공,강판 절단,FPSO-240953,70.0,100.0,44,8,4,없음
2024-08-01,설계,기본 설계,FPSO-240954,45.0,45.0,41,17,3,없음
2024-08-02,설계,기본 설계,FPSO-240954,45.0,100.0,11,15,0,없음
2024-08-04,설계,상세 설계,FPSO-240954,75.0,75.0,11,7,0,없음
2024-08-08,설계,상세 설계,FPSO-240954,75.0,100.0,44,4,0,없음
2024-08-13,자재 준비 및 가공,가공,FPSO-240954,25.0,25.0,17,13,4,없음
2024-08-14,자재 준비 및 가공,가공,FPSO-240954,25.0,35.0,22,15,0,없음
2024-08-16,자재 준비 및 가공,가공,FPSO-240954,35.0,80.0,35,6,1,없음
2024-08-20,자재 준비 및 가공,가공,FPSO-240954,80.0,100.0,39,16,1,없음
2024-08-09,자재 준비 및 가공,강판 절단,FPSO-240954,0.0,0.0,9,22,4,없음
2024-08-12,자재 준비 및 가공,강판 절단,FPSO-240954,0.0,100.0,17,12,2,없음
2024-08-26,조립,소조립,FPSO-240954,75.0,75.0,25,17,2,없음
2024-08-27,조립,소조립,FPSO-240954,75.0,100.0,34,18,0,없음
2024-08-29,조립,중조립,FPSO-240954,25.0,11.0,14,4,0,없음
2024-08-31,조립,중조립,FPSO-240954,25.0,31.0,39,4,2,없음
2024-08-01,설계,기본 설계,FPSO-240955,0.0,0.0,12,20,2,없음
2024-08-03,설계,기본 설계,FPSO-240955,0.0,25.0,16,11,2,없음
2024-08-04,설계,기본 설계,FPSO-240955,25.0,100.0,17,22,0,없음
2024-08-05,설계,상세 설계,FPSO-240955,15.0,10.0,11,14,1,설계 변경으로 인한 일부 작업 지연
2024-08-14,설계,상세 설계,FPSO-240955,15.0,95.0,32,11,0,없음
2024-08-22,설계,상세 설계,FPSO-240955,95.0,100.0,7,16,3,설계 변경으로 인한 일부 작업 지연
2024-08-25,자재 준비 및 가공,강판 절단,FPSO-240955,70.0,57.0,42,10,2,없음
2024-08-31,자재 준비 및 가공,강판 절단,FPSO-240955,70.0,100.0,11,22,0,없음
2024-08-01,설계,기본 설계,FPSO-240956,25.0,18.0,15,3,3,없음
2024-08-05,설계,기본 설계,FPSO-240956,25.0,63.0,37,4,2,없음
2024-08-06,설계,기본 설계,FPSO-240956,63.0,100.0,36,16,4,없음
2024-08-10,설계,상세 설계,FPSO-240956,15.0,15.0,16,19,4,설계 변경으로 인한 일부 작업 지연
2024-08-11,설계,상세 설계,FPSO-240956,15.0,100.0,10,9,0,없음
2024-08-26,자재 준비 및 가공,가공,FPSO-240956,45.0,45.0,10,23,3,자재 일부 지연 입고
2024-08-27,자재 준비 및 가공,가공,FPSO-240956,45.0,50.0,45,12,2,없음
2024-08-30,자재 준비 및 가공,가공,FPSO-240956,50.0,100.0,24,11,3,없음
2024-08-20,자재 준비 및 가공,강판 절단,FPSO-240956,65.0,65.0,26,2,2,없음
2024-08-25,자재 준비 및 가공,강판 절단,FPSO-240956,65.0,100.0,25,2,1,없음
2024-08-01,설계,기본 설계,FPSO-240957,55.0,48.0,16,13,4,없음
2024-08-06,설계,기본 설계,FPSO-240957,55.0,88.0,25,8,4,규제 기관의 검토 및 승인 지연
2024-08-07,설계,기본 설계,FPSO-240957,88.0,100.0,40,3,3,설계 변경으로 인한 일부 작업 지연
2024-08-12,설계,상세 설계,FPSO-240957,70.0,56.0,47,11,4,없음
2024-08-13,설계,상세 설계,FPSO-240957,70.0,100.0,45,14,3,없음
2024-08-24,자재 준비 및 가공,가공,FPSO-240957,35.0,23.0,36,12,2,없음
2024-08-25,자재 준비 및 가공,가공,FPSO-240957,35.0,58.0,27,23,1,없음
2024-08-28,자재 준비 및 가공,가공,FPSO-240957,58.0,88.0,39,16,3,없음
2024-08-30,자재 준비 및 가공,가공,FPSO-240957,88.0,100.0,7,16,1,없음
2024-08-15,자재 준비 및 가공,강판 절단,FPSO-240957,10.0,0.0,39,21,0,없음
2024-08-16,자재 준비 및 가공,강판 절단,FPSO-240957,10.0,70.0,36,10,0,없음
2024-08-22,자재 준비 및 가공,강판 절단,FPSO-240957,70.0,95.0,45,11,2,없음
2024-08-23,자재 준비 및 가공,강판 절단,FPSO-240957,95.0,100.0,43,1,3,없음
2024-08-03,설계,기본 설계,FPSO-240959,25.0,13.0,27,22,1,없음
2024-08-10,설계,기본 설계,FPSO-240959,25.0,13.0,16,6,1,없음
2024-08-15,설계,기본 설계,FPSO-240959,25.0,48.0,34,21,0,없음
2024-08-17,설계,기본 설계,FPSO-240959,48.0,53.0,40,18,4,규제 기관의 검토 및 승인 지연
2024-08-19,설계,기본 설계,FPSO-240959,53.0,100.0,14,5,0,없음
2024-08-26,설계,상세 설계,FPSO-240959,80.0,80.0,48,14,4,없음
2024-08-29,설계,상세 설계,FPSO-240959,80.0,100.0,30,8,3,없음
2024-08-04,설계,기본 설계,FPSO-240960,5.0,0.0,40,12,2,설계 변경으로 인한 일부 작업 지연
2024-08-06,설계,기본 설계,FPSO-240960,5.0,25.0,26,9,0,없음
2024-08-07,설계,기본 설계,FPSO-240960,25.0,100.0,42,6,2,없음
2024-08-19,설계,상세 설계,FPSO-240960,65.0,55.0,15,12,1,없음
2024-08-31,설계,상세 설계,FPSO-240960,65.0,55.0,17,18,0,없음
2024-08-04,설계,기본 설계,FPSO-240961,90.0,90.0,49,1,4,없음
2024-08-07,설계,기본 설계,FPSO-240961,90.0,100.0,49,10,4,없음
2024-08-09,설계,상세 설계,FPSO-240961,65.0,54.0,7,2,2,없음
2024-08-17,설계,상세 설계,FPSO-240961,65.0,100.0,6,3,0,없음
2024-08-21,자재 준비 및 가공,강판 절단,FPSO-240961,60.0,60.0,49,5,0,없음
2024-08-22,자재 준비 및 가공,강판 절단,FPSO-240961,60.0,90.0,38,18,1,없음
2024-08-04,설계,기본 설계,FPSO-240962,30.0,30.0,28,13,4,없음
2024-08-10,설계,기본 설계,FPSO-240962,30.0,100.0,23,18,3,없음
2024-08-12,설계,상세 설계,FPSO-240962,20.0,20.0,7,2,1,없음
2024-08-13,설계,상세 설계,FPSO-240962,20.0,100.0,49,17,1,없음
2024-08-24,자재 준비 및 가공,가공,FPSO-240962,40.0,40.0,14,14,2,없음
2024-08-28,자재 준비 및 가공,가공,FPSO-240962,40.0,65.0,38,14,3,없음
2024-08-16,자재 준비 및 가공,강판 절단,FPSO-240962,95.0,83.0,47,20,2,없음
2024-08-21,자재 준비 및 가공,강판 절단,FPSO-240962,95.0,100.0,33,21,3,없음
2024-08-06,설계,기본 설계,FPSO-240963,30.0,17.0,6,10,4,없음
2024-08-09,설계,기본 설계,FPSO-240963,30.0,42.0,36,7,4,없음
2024-08-11,설계,기본 설계,FPSO-240963,42.0,67.0,21,3,1,없음
2024-08-14,설계,기본 설계,FPSO-240963,67.0,100.0,31,22,0,없음
2024-08-15,설계,상세 설계,FPSO-240963,90.0,85.0,22,3,0,없음
2024-08-17,설계,상세 설계,FPSO-240963,90.0,100.0,13,15,4,설계 변경으로 인한 일부 작업 지연
2024-08-28,자재 준비 및 가공,가공,FPSO-240963,65.0,65.0,31,10,0,없음
2024-08-29,자재 준비 및 가공,가공,FPSO-240963,65.0,70.0,49,14,1,없음
2024-08-30,자재 준비 및 가공,가공,FPSO-240963,70.0,100.0,35,21,0,없음
2024-08-20,자재 준비 및 가공,강판 절단,FPSO-240963,15.0,3.0,21,2,3,없음
2024-08-21,자재 준비 및 가공,강판 절단,FPSO-240963,15.0,93.0,29,14,2,없음
2024-08-25,자재 준비 및 가공,강판 절단,FPSO-240963,93.0,100.0,44,4,1,없음
2024-08-31,조립,소조립,FPSO-240963,70.0,57.0,20,4,2,없음
2024-08-01,설계,기본 설계,FPSO-240964,10.0,0.0,9,23,1,없음
2024-08-03,설계,기본 설계,FPSO-240964,10.0,35.0,8,19,1,없음
2024-08-07,설계,기본 설계,FPSO-240964,35.0,100.0,48,1,2,없음
2024-08-08,설계,상세 설계,FPSO-240964,30.0,30.0,23,13,0,없음
2024-08-09,설계,상세 설계,FPSO-240964,30.0,100.0,37,5,0,없음
2024-08-14,자재 준비 및 가공,가공,FPSO-240964,50.0,42.0,13,8,3,없음
2024-08-20,자재 준비 및 가공,가공,FPSO-240964,50.0,100.0,9,3,4,없음
2024-08-10,자재 준비 및 가공,강판 절단,FPSO-240964,85.0,85.0,37,19,0,없음
2024-08-13,자재 준비 및 가공,강판 절단,FPSO-240964,85.0,100.0,42,10,0,없음
2024-08-22,조립,소조립,FPSO-240964,75.0,75.0,35,20,2,없음
2024-08-23,조립,소조립,FPSO-240964,75.0,100.0,38,10,0,없음
2024-08-26,조립,중조립,FPSO-240964,25.0,25.0,32,1,0,없음
2024-08-28,조립,중조립,FPSO-240964,25.0,25.0,30,19,2,없음
2024-08-30,조립,중조립,FPSO-240964,25.0,55.0,16,15,0,조립 라인 문제로 작업 지연
2024-08-04,설계,기본 설계,FPSO-240965,20.0,10.0,37,8,1,없음
2024-08-07,설계,기본 설계,FPSO-240965,20.0,40.0,29,14,3,없음
2024-08-08,설계,기본 설계,FPSO-240965,40.0,100.0,36,18,3,규제 기관의 검토 및 승인 지연
2024-08-10,설계,상세 설계,FPSO-240965,20.0,7.0,14,18,0,없음
2024-08-11,설계,상세 설계,FPSO-240965,20.0,82.0,39,18,4,없음
2024-08-14,설계,상세 설계,FPSO-240965,82.0,82.0,29,21,0,없음
2024-08-17,설계,상세 설계,FPSO-240965,82.0,100.0,33,20,2,없음
2024-08-21,자재 준비 및 가공,강판 절단,FPSO-240965,60.0,60.0,37,7,1,없음
2024-08-27,자재 준비 및 가공,강판 절단,FPSO-240965,60.0,85.0,39,5,1,없음
2024-08-28,자재 준비 및 가공,강판 절단,FPSO-240965,85.0,100.0,15,16,1,없음
2024-08-02,설계,기본 설계,FPSO-240966,60.0,60.0,41,6,0,규제 기관의 검토 및 승인 지연
2024-08-03,설계,기본 설계,FPSO-240966,60.0,100.0,19,6,0,없음
2024-08-05,설계,상세 설계,FPSO-240966,85.0,77.0,13,14,2,없음
2024-08-07,설계,상세 설계,FPSO-240966,85.0,100.0,9,15,1,규제 기관의 검토 및 승인 지연
2024-08-17,자재 준비 및 가공,가공,FPSO-240966,15.0,15.0,47,10,0,없음
2024-08-18,자재 준비 및 가공,가공,FPSO-240966,15.0,100.0,41,3,4,자재 품질 문제로 일부 교체 작업
2024-08-09,자재 준비 및 가공,강판 절단,FPSO-240966,60.0,46.0,46,22,3,없음
2024-08-12,자재 준비 및 가공,강판 절단,FPSO-240966,60.0,91.0,14,21,3,없음
2024-08-13,자재 준비 및 가공,강판 절단,FPSO-240966,91.0,100.0,42,1,1,자재 일부 지연 입고
2024-08-19,조립,소조립,FPSO-240966,55.0,43.0,41,8,3,없음
2024-08-23,조립,소조립,FPSO-240966,55.0,78.0,11,18,1,조립 라인 문제로 작업 지연
2024-08-24,조립,소조립,FPSO-240966,78.0,100.0,10,12,2,없음
2024-08-25,조립,중조립,FPSO-240966,95.0,81.0,30,16,2,없음
2024-08-28,조립,중조립,FPSO-240966,95.0,100.0,27,21,1,없음
2024-08-09,설계,기본 설계,FPSO-240967,30.0,16.0,36,18,0,없음
2024-08-14,설계,기본 설계,FPSO-240967,30.0,61.0,45,3,3,없음
2024-08-16,설계,기본 설계,FPSO-240967,61.0,100.0,28,6,1,없음
2024-08-23,설계,상세 설계,FPSO-240967,90.0,80.0,34,5,3,없음
2024-08-25,설계,상세 설계,FPSO-240967,90.0,100.0,40,1,0,없음
2024-08-26,자재 준비 및 가공,강판 절단,FPSO-240967,5.0,5.0,41,13,3,없음
